0 x, -nan
0 y, -nan
0 z, -nan
1 x, -nan
1 y, -nan
1 z, -nan
2 x, -nan
2 y, -nan
2 z, -nan
3 x, -nan
3 y, -nan
3 z, -nan
4 x, -nan
4 y, -nan
4 z, -nan
5 x, -nan
5 y, -nan
5 z, -nan
4178 z, 0.000000
4179 x, 1.000000
4179 y, 0.000000
4179 z, 0.000000
4180 x, 1.000000
4180 y, -0.000000
4180 z, 0.000000
4181 x, 1.000000
4181 y, 0.000000
4181 z, 0.000000
4182 x, 1.000000
4182 y, 0.000000
4182 z, 0.000000
4183 x, 1.000000
4183 y, -0.000000
4183 z, -0.000000
4184 x, 1.000000
4184 y, -0.000000
4184 z, -0.000000
4185 x, 1.000000
4185 y, -0.000000
4185 z, -0.000000
4186 x, 1.000000
4186 y, -0.000000
4186 z, -0.000000
4187 x, 1.000000
4187 y, -0.000000
4187 z, 0.000000
4188 x, 1.000000
4188 y, 0.000000
4188 z, 0.000000
4189 x, 1.000000
4189 y, 0.000000
4189 z, 0.000000
4190 x, 1.000000
4190 y, 0.000000
4190 z, 0.000000
4191 x, 1.000000
4191 y, -0.000000
4191 z, 0.000000
4192 x, 1.000000
4192 y, 0.000000
4192 z, -0.000000
4193 x, 1.000000
4193 y, 0.000000
4193 z, 0.000000
4194 x, 1.000000
4194 y, 0.000000
4194 z, 0.000000
4195 x, 1.000000
4195 y, -0.000000
4195 z, 0.000000
4196 x, 1.000000
4196 y, 0.000000
4196 z, 0.000000
4197 x, 1.000000
4197 y, -0.000000
4197 z, -0.000000
4198 x, 1.000000
4198 y, -0.000000
4198 z, -0.000000
4199 x, 1.000000
4199 y, -0.000000
4199 z, -0.000000
4200 x, 1.000000
4200 y, -0.000000
4200 z, -0.000000
4201 x, 1.000000
4201 y, 0.000000
4201 z, -0.000000
4202 x, 1.000000
4202 y, -0.000000
4202 z, 0.000000
4203 x, 1.000000
4203 y, 0.000000
4203 z, 0.000000
4204 x, 1.000000
4204 y, 0.000000
4204 z, 0.000000
4205 x, 1.000000
4205 y, -0.000000
4205 z, 0.000000
4206 x, 0.998635
4206 y, 0.040324
4206 z, -0.033207
4207 x, 0.998635
4207 y, 0.040320
4207 z, -0.033212
4208 x, -1.000000
4208 y, -0.000000
4208 z, -0.000000
4209 x, -1.000000
4209 y, 0.000000
4209 z, 0.000000
4210 x, -1.000000
4210 y, 0.000000
4210 z, 0.000000
4211 x, -1.000000
4211 y, 0.000000
4211 z, 0.000000
4212 x, -1.000000
4212 y, 0.000000
4212 z, 0.000000
4213 x, -1.000000
4213 y, -0.000000
4213 z, 0.000000
4214 x, -1.000000
4214 y, 0.000000
4214 z, -0.000000
4215 x, -1.000000
4215 y, -0.000000
4215 z, -0.000000
4216 x, -1.000000
4216 y, -0.000000
4216 z, -0.000000
4217 x, -1.000000
4217 y, 0.000000
4217 z, -0.000000
4218 x, -1.000000
4218 y, -0.000000
4218 z, 0.000000
4219 x, -1.000000
4219 y, -0.000000
4219 z, -0.000000
4220 x, -1.000000
4220 y, -0.000000
4220 z, 0.000000
4221 x, -1.000000
4221 y, 0.000000
4221 z, 0.000000
4222 x, -1.000000
4222 y, 0.000000
4222 z, 0.000000
4223 x, -1.000000
4223 y, -0.000000
4223 z, -0.000000
4224 x, -1.000000
4224 y, -0.000000
4224 z, -0.000000
4225 x, -1.000000
4225 y, 0.000000
4225 z, -0.000000
4226 x, -1.000000
4226 y, -0.000000
4226 z, 0.000000
4227 x, -1.000000
4227 y, 0.000000
4227 z, 0.000000
4228 x, -1.000000
4228 y, 0.000000
4228 z, 0.000000
4229 x, -1.000000
4229 y, -0.000000
4229 z, -0.000000
4230 x, -1.000000
4230 y, -0.000000
4230 z, -0.000000
4231 x, -1.000000
4231 y, -0.000000
4231 z, -0.000000
4232 x, -1.000000
4232 y, -0.000000
4232 z, 0.000000
4233 x, -1.000000
4233 y, 0.000000
4233 z, 0.000000
4234 x, -1.000000
4234 y, 0.000000
4234 z, 0.000000
4235 x, -1.000000
4235 y, -0.000000
4235 z, -0.000000
4236 x, -1.000000
4236 y, -0.000000
4236 z, 0.000000
4237 x, -1.000000
4237 y, -0.000000
4237 z, -0.000000
4238 x, -1.000000
4238 y, 0.000000
4238 z, -0.000000
4239 x, -1.000000
4239 y, -0.000000
4239 z, -0.000000
4240 x, -1.000000
4240 y, -0.000000
4240 z, -0.000000
4241 x, -1.000000
4241 y, 0.000000
4241 z, -0.000000
4242 x, -1.000000
4242 y, -0.000000
4242 z, -0.000000
4243 x, -1.000000
4243 y, 0.000000
4243 z, -0.000000
4244 x, -1.000000
4244 y, 0.000000
4244 z, 0.000000
4245 x, -1.000000
4245 y, 0.000000
4245 z, 0.000000
4246 x, -1.000000
4246 y, 0.000000
4246 z, -0.000000
4247 x, -1.000000
4247 y, -0.000000
4247 z, 0.000000
4248 x, -1.000000
4248 y, 0.000000
4248 z, -0.000000
4249 x, -1.000000
4249 y, -0.000000
4249 z, 0.000000
4250 x, -1.000000
4250 y, -0.000000
4250 z, 0.000000
4251 x, -1.000000
4251 y, -0.000000
4251 z, 0.000000
4252 x, -1.000000
4252 y, 0.000000
4252 z, -0.000000
4253 x, -1.000000
4253 y, -0.000000
4253 z, 0.000000
4254 x, -1.000000
4254 y, 0.000000
4254 z, 0.000000
4255 x, -1.000000
4255 y, 0.000000
4255 z, 0.000000
4256 x, -1.000000
4256 y, 0.000000
4256 z, -0.000000
4257 x, -1.000000
4257 y, -0.000000
4257 z, 0.000000
4258 x, -1.000000
4258 y, 0.000000
4258 z, -0.000000
4259 x, -1.000000
4259 y, -0.000000
4259 z, 0.000000
4260 x, -1.000000
4260 y, -0.000000
4260 z, 0.000000
4261 x, -1.000000
4261 y, -0.000000
4261 z, 0.000000
4262 x, -1.000000
4262 y, -0.000000
4262 z, 0.000000
4263 x, -1.000000
4263 y, -0.000000
4263 z, 0.000000
4264 x, -1.000000
4264 y, -0.000000
4264 z, -0.000000
4265 x, -1.000000
4265 y, -0.000000
4265 z, -0.000000
4266 x, -1.000000
4266 y, 0.000000
4266 z, -0.000000
4267 x, -1.000000
4267 y, -0.000000
4267 z, 0.000000
4268 x, -1.000000
4268 y, 0.000000
4268 z, -0.000000
4269 x, -1.000000
4269 y, 0.000000
4269 z, -0.000000
4270 x, -1.000000
4270 y, 0.000000
4270 z, -0.000000
4271 x, -1.000000
4271 y, 0.000000
4271 z, -0.000000
4272 x, -1.000000
4272 y, 0.000000
4272 z, -0.000000
4273 x, -1.000000
4273 y, -0.000000
4273 z, 0.000000
4274 x, -1.000000
4274 y, -0.000000
4274 z, 0.000000
4275 x, -1.000000
4275 y, -0.000000
4275 z, -0.000000
4276 x, 0.998635
4276 y, -0.040319
4276 z, -0.033212
4277 x, 0.998635
4277 y, -0.040324
4277 z, -0.033207
4278 x, 1.000000
4278 y, 0.000000
4278 z, 0.000000
4279 x, 1.000000
4279 y, -0.000000
4279 z, 0.000000
4280 x, 1.000000
4280 y, -0.000000
4280 z, 0.000000
4281 x, 1.000000
4281 y, 0.000000
4281 z, -0.000000
4282 x, 1.000000
4282 y, 0.000000
4282 z, -0.000000
4283 x, 1.000000
4283 y, 0.000000
4283 z, -0.000000
4284 x, 1.000000
4284 y, 0.000000
4284 z, -0.000000
4285 x, 1.000000
4285 y, 0.000000
4285 z, -0.000000
4286 x, 1.000000
4286 y, 0.000000
4286 z, -0.000000
4287 x, 1.000000
4287 y, -0.000000
4287 z, 0.000000
4288 x, 1.000000
4288 y, -0.000000
4288 z, 0.000000
4289 x, 1.000000
4289 y, 0.000000
4289 z, 0.000000
4290 x, 1.000000
4290 y, -0.000000
4290 z, -0.000000
4291 x, 1.000000
4291 y, -0.000000
4291 z, -0.000000
4292 x, 1.000000
4292 y, 0.000000
4292 z, 0.000000
4293 x, 1.000000
4293 y, 0.000000
4293 z, 0.000000
4294 x, 1.000000
4294 y, -0.000000
4294 z, -0.000000
4295 x, 1.000000
4295 y, 0.000000
4295 z, -0.000000
4296 x, 1.000000
4296 y, 0.000000
4296 z, -0.000000
4297 x, 1.000000
4297 y, 0.000000
4297 z, -0.000000
4298 x, 1.000000
4298 y, 0.000000
4298 z, -0.000000
4299 x, 1.000000
4299 y, 0.000000
4299 z, -0.000000
4300 x, 1.000000
4300 y, 0.000000
4300 z, -0.000000
4301 x, 1.000000
4301 y, -0.000000
4301 z, 0.000000
4302 x, 1.000000
4302 y, -0.000000
4302 z, 0.000000
4303 x, 1.000000
4303 y, 0.000000
4303 z, 0.000000
4304 x, 1.000000
4304 y, -0.000000
4304 z, 0.000000
4305 x, 1.000000
4305 y, -0.000000
4305 z, 0.000000
4306 x, 1.000000
4306 y, 0.000000
4306 z, 0.000000
4307 x, 1.000000
4307 y, -0.000000
4307 z, 0.000000
4308 x, 1.000000
4308 y, -0.000000
4308 z, 0.000000
4309 x, 1.000000
4309 y, -0.000000
4309 z, 0.000000
4310 x, 1.000000
4310 y, -0.000000
4310 z, 0.000000
4311 x, 1.000000
4311 y, -0.000000
4311 z, -0.000000
4312 x, 1.000000
4312 y, -0.000000
4312 z, -0.000000
4313 x, 1.000000
4313 y, -0.000000
4313 z, 0.000000
4314 x, 1.000000
4314 y, 0.000000
4314 z, 0.000000
4315 x, 1.000000
4315 y, -0.000000
4315 z, 0.000000
4316 x, 1.000000
4316 y, 0.000000
4316 z, 0.000000
4317 x, 1.000000
4317 y, -0.000000
4317 z, -0.000000
4318 x, 1.000000
4318 y, 0.000000
4318 z, -0.000000
4319 x, 1.000000
4319 y, 0.000000
4319 z, -0.000000
4320 x, 1.000000
4320 y, -0.000000
4320 z, 0.000000
4321 x, 1.000000
4321 y, 0.000000
4321 z, 0.000000
4322 x, 1.000000
4322 y, 0.000000
4322 z, 0.000000
4323 x, 1.000000
4323 y, -0.000000
4323 z, 0.000000
4324 x, 1.000000
4324 y, 0.000000
4324 z, -0.000000
4325 x, 1.000000
4325 y, -0.000000
4325 z, -0.000000
4326 x, 1.000000
4326 y, -0.000000
4326 z, -0.000000
4327 x, 1.000000
4327 y, -0.000000
4327 z, 0.000000
4328 x, 1.000000
4328 y, 0.000000
4328 z, 0.000000
4329 x, 1.000000
4329 y, 0.000000
4329 z, 0.000000
4330 x, 1.000000
4330 y, 0.000000
4330 z, 0.000000
4331 x, 1.000000
4331 y, -0.000000
4331 z, 0.000000
4332 x, 1.000000
4332 y, 0.000000
4332 z, 0.000000
4333 x, 1.000000
4333 y, -0.000000
4333 z, 0.000000
4334 x, 1.000000
4334 y, -0.000000
4334 z, 0.000000
4335 x, 1.000000
4335 y, -0.000000
4335 z, 0.000000
4336 x, 1.000000
4336 y, 0.000000
4336 z, 0.000000
4337 x, 1.000000
4337 y, 0.000000
4337 z, 0.000000
4338 x, 1.000000
4338 y, 0.000000
4338 z, 0.000000
4339 x, 1.000000
4339 y, -0.000000
4339 z, 0.000000
4340 x, 1.000000
4340 y, -0.000000
4340 z, 0.000000
4341 x, 1.000000
4341 y, 0.000000
4341 z, 0.000000
4342 x, 0.998634
4342 y, 0.040523
4342 z, -0.032987
4343 x, 0.998634
4343 y, 0.040515
4343 z, -0.032995
4344 x, -1.000000
4344 y, 0.000000
4344 z, -0.000000
4345 x, -1.000000
4345 y, -0.000000
4345 z, -0.000000
4346 x, -1.000000
4346 y, -0.000000
4346 z, -0.000000
4347 x, -1.000000
4347 y, 0.000000
4347 z, -0.000000
4348 x, -1.000000
4348 y, -0.000000
4348 z, 0.000000
4349 x, -1.000000
4349 y, -0.000000
4349 z, 0.000000
4350 x, -1.000000
4350 y, -0.000000
4350 z, 0.000000
4351 x, -1.000000
4351 y, 0.000000
4351 z, 0.000000
4352 x, -1.000000
4352 y, 0.000000
4352 z, 0.000000
4353 x, -1.000000
4353 y, 0.000000
4353 z, 0.000000
4354 x, -1.000000
4354 y, 0.000000
4354 z, 0.000000
4355 x, -1.000000
4355 y, -0.000000
4355 z, 0.000000
4356 x, -1.000000
4356 y, 0.000000
4356 z, -0.000000
4357 x, -1.000000
4357 y, -0.000000
4357 z, -0.000000
4358 x, -1.000000
4358 y, -0.000000
4358 z, -0.000000
4359 x, -1.000000
4359 y, -0.000000
4359 z, -0.000000
4360 x, -1.000000
4360 y, 0.000000
4360 z, -0.000000
4361 x, -1.000000
4361 y, -0.000000
4361 z, -0.000000
4362 x, -1.000000
4362 y, 0.000000
4362 z, -0.000000
4363 x, -1.000000
4363 y, 0.000000
4363 z, -0.000000
4364 x, -1.000000
4364 y, -0.000000
4364 z, 0.000000
4365 x, -1.000000
4365 y, 0.000000
4365 z, 0.000000
4366 x, -1.000000
4366 y, 0.000000
4366 z, 0.000000
4367 x, -1.000000
4367 y, 0.000000
4367 z, 0.000000
4368 x, -1.000000
4368 y, 0.000000
4368 z, 0.000000
4369 x, -1.000000
4369 y, -0.000000
4369 z, 0.000000
4370 x, -1.000000
4370 y, -0.000000
4370 z, 0.000000
4371 x, -1.000000
4371 y, -0.000000
4371 z, -0.000000
4372 x, -1.000000
4372 y, -0.000000
4372 z, 0.000000
4373 x, -1.000000
4373 y, -0.000000
4373 z, -0.000000
4374 x, -1.000000
4374 y, -0.000000
4374 z, -0.000000
4375 x, -1.000000
4375 y, -0.000000
4375 z, -0.000000
4376 x, -1.000000
4376 y, -0.000000
4376 z, -0.000000
4377 x, -1.000000
4377 y, 0.000000
4377 z, -0.000000
4378 x, -1.000000
4378 y, 0.000000
4378 z, -0.000000
4379 x, -1.000000
4379 y, -0.000000
4379 z, 0.000000
4380 x, -1.000000
4380 y, 0.000000
4380 z, -0.000000
4381 x, -1.000000
4381 y, -0.000000
4381 z, 0.000000
4382 x, -1.000000
4382 y, -0.000000
4382 z, -0.000000
4383 x, -1.000000
4383 y, -0.000000
4383 z, -0.000000
4384 x, -1.000000
4384 y, 0.000000
4384 z, -0.000000
4385 x, -1.000000
4385 y, -0.000000
4385 z, 0.000000
4386 x, -1.000000
4386 y, 0.000000
4386 z, 0.000000
4387 x, -1.000000
4387 y, 0.000000
4387 z, 0.000000
4388 x, -1.000000
4388 y, -0.000000
4388 z, -0.000000
4389 x, -1.000000
4389 y, 0.000000
4389 z, -0.000000
4390 x, -1.000000
4390 y, 0.000000
4390 z, -0.000000
4391 x, -1.000000
4391 y, -0.000000
4391 z, 0.000000
4392 x, -1.000000
4392 y, -0.000000
4392 z, -0.000000
4393 x, -1.000000
4393 y, 0.000000
4393 z, -0.000000
4394 x, -1.000000
4394 y, 0.000000
4394 z, -0.000000
4395 x, -1.000000
4395 y, -0.000000
4395 z, -0.000000
4396 x, -1.000000
4396 y, 0.000000
4396 z, -0.000000
4397 x, -1.000000
4397 y, -0.000000
4397 z, 0.000000
4398 x, -1.000000
4398 y, -0.000000
4398 z, 0.000000
4399 x, -1.000000
4399 y, 0.000000
4399 z, -0.000000
4400 x, -1.000000
4400 y, 0.000000
4400 z, -0.000000
4401 x, -1.000000
4401 y, -0.000000
4401 z, 0.000000
4402 x, -1.000000
4402 y, -0.000000
4402 z, 0.000000
4403 x, -1.000000
4403 y, -0.000000
4403 z, 0.000000
4404 x, -1.000000
4404 y, -0.000000
4404 z, 0.000000
4405 x, -1.000000
4405 y, 0.000000
4405 z, -0.000000
4406 x, -1.000000
4406 y, 0.000000
4406 z, -0.000000
4407 x, -1.000000
4407 y, -0.000000
4407 z, -0.000000
4408 x, 0.998634
4408 y, -0.040515
4408 z, -0.032995
4409 x, 0.998634
4409 y, -0.040524
4409 z, -0.032987
4410 x, 1.000000
4410 y, -0.000000
4410 z, 0.000000
4411 x, 1.000000
4411 y, -0.000000
4411 z, 0.000000
4412 x, 1.000000
4412 y, -0.000000
4412 z, 0.000000
4413 x, 1.000000
4413 y, -0.000000
4413 z, 0.000000
4414 x, 1.000000
4414 y, -0.000000
4414 z, 0.000000
4415 x, 1.000000
4415 y, -0.000000
4415 z, 0.000000
4416 x, 1.000000
4416 y, -0.000000
4416 z, 0.000000
4417 x, 1.000000
4417 y, -0.000000
4417 z, 0.000000
4418 x, 1.000000
4418 y, -0.000000
4418 z, 0.000000
4419 x, 1.000000
4419 y, -0.000000
4419 z, 0.000000
4420 x, 1.000000
4420 y, 0.000000
4420 z, 0.000000
4421 x, 1.000000
4421 y, -0.000000
4421 z, 0.000000
4422 x, 1.000000
4422 y, -0.000000
4422 z, 0.000000
4423 x, 1.000000
4423 y, 0.000000
4423 z, -0.000000
4424 x, 1.000000
4424 y, 0.000000
4424 z, -0.000000
4425 x, 1.000000
4425 y, -0.000000
4425 z, 0.000000
4426 x, 1.000000
4426 y, -0.000000
4426 z, 0.000000
4427 x, 1.000000
4427 y, -0.000000
4427 z, 0.000000
4428 x, 1.000000
4428 y, -0.000000
4428 z, 0.000000
4429 x, 1.000000
4429 y, -0.000000
4429 z, 0.000000
4430 x, 1.000000
4430 y, -0.000000
4430 z, 0.000000
4431 x, 1.000000
4431 y, 0.000000
4431 z, 0.000000
4432 x, 1.000000
4432 y, -0.000000
4432 z, -0.000000
4433 x, 1.000000
4433 y, -0.000000
4433 z, -0.000000
4434 x, 1.000000
4434 y, 0.000000
4434 z, -0.000000
4435 x, 1.000000
4435 y, -0.000000
4435 z, 0.000000
4436 x, 1.000000
4436 y, -0.000000
4436 z, 0.000000
4437 x, 1.000000
4437 y, -0.000000
4437 z, 0.000000
4438 x, 1.000000
4438 y, -0.000000
4438 z, 0.000000
4439 x, 1.000000
4439 y, -0.000000
4439 z, 0.000000
4440 x, 1.000000
4440 y, 0.000000
4440 z, -0.000000
4441 x, 1.000000
4441 y, -0.000000
4441 z, 0.000000
4442 x, 1.000000
4442 y, -0.000000
4442 z, -0.000000
4443 x, 1.000000
4443 y, -0.000000
4443 z, 0.000000
4444 x, 1.000000
4444 y, -0.000000
4444 z, 0.000000
4445 x, 1.000000
4445 y, 0.000000
4445 z, 0.000000
4446 x, 1.000000
4446 y, 0.000000
4446 z, -0.000000
4447 x, 1.000000
4447 y, 0.000000
4447 z, -0.000000
4448 x, 1.000000
4448 y, -0.000000
4448 z, 0.000000
4449 x, 1.000000
4449 y, -0.000000
4449 z, 0.000000
4450 x, 1.000000
4450 y, 0.000000
4450 z, -0.000000
4451 x, 1.000000
4451 y, -0.000000
4451 z, -0.000000
4452 x, 1.000000
4452 y, -0.000000
4452 z, -0.000000
4453 x, 1.000000
4453 y, 0.000000
4453 z, 0.000000
4454 x, 1.000000
4454 y, 0.000000
4454 z, 0.000000
4455 x, 1.000000
4455 y, -0.000000
4455 z, -0.000000
4456 x, 1.000000
4456 y, -0.000000
4456 z, -0.000000
4457 x, 1.000000
4457 y, -0.000000
4457 z, 0.000000
4458 x, 1.000000
4458 y, 0.000000
4458 z, 0.000000
4459 x, 1.000000
4459 y, 0.000000
4459 z, 0.000000
4460 x, 1.000000
4460 y, 0.000000
4460 z, 0.000000
4461 x, 1.000000
4461 y, -0.000000
4461 z, 0.000000
4462 x, 1.000000
4462 y, 0.000000
4462 z, 0.000000
4463 x, 1.000000
4463 y, -0.000000
4463 z, -0.000000
4464 x, 1.000000
4464 y, -0.000000
4464 z, -0.000000
4465 x, 1.000000
4465 y, -0.000000
4465 z, 0.000000
4466 x, 1.000000
4466 y, 0.000000
4466 z, 0.000000
4467 x, 1.000000
4467 y, 0.000000
4467 z, 0.000000
4468 x, 1.000000
4468 y, -0.000000
4468 z, -0.000000
4469 x, 1.000000
4469 y, -0.000000
4469 z, -0.000000
4470 x, 0.970213
4470 y, 0.205402
4470 z, 0.128436
4471 x, 0.000000
4471 y, -0.669611
4471 z, -0.742712
4472 x, -1.000000
4472 y, 0.000000
4472 z, 0.000000
4473 x, -1.000000
4473 y, 0.000000
4473 z, 0.000000
4474 x, -1.000000
4474 y, 0.000000
4474 z, 0.000000
4475 x, -1.000000
4475 y, -0.000000
4475 z, -0.000000
4476 x, -1.000000
4476 y, -0.000000
4476 z, -0.000000
4477 x, -1.000000
4477 y, 0.000000
4477 z, 0.000000
4478 x, -1.000000
4478 y, 0.000000
4478 z, 0.000000
4479 x, -1.000000
4479 y, -0.000000
4479 z, -0.000000
4480 x, -1.000000
4480 y, 0.000000
4480 z, -0.000000
4481 x, -1.000000
4481 y, -0.000000
4481 z, -0.000000
4482 x, -1.000000
4482 y, -0.000000
4482 z, -0.000000
4483 x, -1.000000
4483 y, -0.000000
4483 z, -0.000000
4484 x, -1.000000
4484 y, -0.000000
4484 z, 0.000000
4485 x, -1.000000
4485 y, 0.000000
4485 z, 0.000000
4486 x, -1.000000
4486 y, 0.000000
4486 z, 0.000000
4487 x, -1.000000
4487 y, 0.000000
4487 z, 0.000000
4488 x, -1.000000
4488 y, 0.000000
4488 z, 0.000000
4489 x, -1.000000
4489 y, 0.000000
4489 z, 0.000000
4490 x, -1.000000
4490 y, -0.000000
4490 z, -0.000000
4491 x, -1.000000
4491 y, -0.000000
4491 z, -0.000000
4492 x, -1.000000
4492 y, 0.000000
4492 z, -0.000000
4493 x, -1.000000
4493 y, 0.000000
4493 z, -0.000000
4494 x, -1.000000
4494 y, -0.000000
4494 z, -0.000000
4495 x, -1.000000
4495 y, -0.000000
4495 z, -0.000000
4496 x, -1.000000
4496 y, 0.000000
4496 z, 0.000000
4497 x, -1.000000
4497 y, 0.000000
4497 z, 0.000000
4498 x, -1.000000
4498 y, -0.000000
4498 z, 0.000000
4499 x, -1.000000
4499 y, -0.000000
4499 z, 0.000000
4500 x, -1.000000
4500 y, -0.000000
4500 z, 0.000000
4501 x, -1.000000
4501 y, 0.000000
4501 z, 0.000000
4502 x, -1.000000
4502 y, 0.000000
4502 z, 0.000000
4503 x, -1.000000
4503 y, 0.000000
4503 z, 0.000000
4504 x, -1.000000
4504 y, 0.000000
4504 z, 0.000000
4505 x, -1.000000
4505 y, -0.000000
4505 z, 0.000000
4506 x, -1.000000
4506 y, -0.000000
4506 z, 0.000000
4507 x, -1.000000
4507 y, -0.000000
4507 z, 0.000000
4508 x, -1.000000
4508 y, 0.000000
4508 z, 0.000000
4509 x, -1.000000
4509 y, 0.000000
4509 z, 0.000000
4510 x, -1.000000
4510 y, -0.000000
4510 z, 0.000000
4511 x, -1.000000
4511 y, 0.000000
4511 z, -0.000000
4512 x, -1.000000
4512 y, -0.000000
4512 z, -0.000000
4513 x, -1.000000
4513 y, -0.000000
4513 z, -0.000000
4514 x, -1.000000
4514 y, 0.000000
4514 z, -0.000000
4515 x, -1.000000
4515 y, 0.000000
4515 z, -0.000000
4516 x, -1.000000
4516 y, -0.000000
4516 z, -0.000000
4517 x, -1.000000
4517 y, 0.000000
4517 z, -0.000000
4518 x, -1.000000
4518 y, 0.000000
4518 z, -0.000000
4519 x, -1.000000
4519 y, 0.000000
4519 z, -0.000000
4520 x, -1.000000
4520 y, 0.000000
4520 z, -0.000000
4521 x, -1.000000
4521 y, 0.000000
4521 z, -0.000000
4522 x, -1.000000
4522 y, -0.000000
4522 z, -0.000000
4523 x, -1.000000
4523 y, -0.000000
4523 z, 0.000000
4524 x, -1.000000
4524 y, 0.000000
4524 z, 0.000000
4525 x, -1.000000
4525 y, 0.000000
4525 z, -0.000000
4526 x, -1.000000
4526 y, 0.000000
4526 z, 0.000000
4527 x, -1.000000
4527 y, 0.000000
4527 z, -0.000000
4528 x, -1.000000
4528 y, 0.000000
4528 z, 0.000000
4529 x, -1.000000
4529 y, 0.000000
4529 z, -0.000000
4530 x, -1.000000
4530 y, -0.000000
4530 z, 0.000000
4531 x, -0.000000
4531 y, 0.669611
4531 z, -0.742712
4532 x, 0.970213
4532 y, -0.205402
4532 z, 0.128436
4533 x, 1.000000
4533 y, 0.000000
4533 z, -0.000000
4534 x, 1.000000
4534 y, 0.000000
4534 z, -0.000000
4535 x, 1.000000
4535 y, 0.000000
4535 z, -0.000000
4536 x, 1.000000
4536 y, 0.000000
4536 z, -0.000000
4537 x, 1.000000
4537 y, -0.000000
4537 z, 0.000000
4538 x, 1.000000
4538 y, 0.000000
4538 z, -0.000000
4539 x, 1.000000
4539 y, 0.000000
4539 z, -0.000000
4540 x, 1.000000
4540 y, -0.000000
4540 z, 0.000000
4541 x, 1.000000
4541 y, -0.000000
4541 z, 0.000000
4542 x, 1.000000
4542 y, 0.000000
4542 z, 0.000000
4543 x, 1.000000
4543 y, -0.000000
4543 z, 0.000000
4544 x, 1.000000
4544 y, -0.000000
4544 z, 0.000000
4545 x, 1.000000
4545 y, 0.000000
4545 z, 0.000000
4546 x, 1.000000
4546 y, 0.000000
4546 z, 0.000000
4547 x, 1.000000
4547 y, -0.000000
4547 z, 0.000000
4548 x, 1.000000
4548 y, 0.000000
4548 z, -0.000000
4549 x, 1.000000
4549 y, -0.000000
4549 z, -0.000000
4550 x, 1.000000
4550 y, -0.000000
4550 z, -0.000000
4551 x, 1.000000
4551 y, 0.000000
4551 z, -0.000000
4552 x, 1.000000
4552 y, 0.000000
4552 z, -0.000000
4553 x, 1.000000
4553 y, 0.000000
4553 z, -0.000000
4554 x, 1.000000
4554 y, -0.000000
4554 z, 0.000000
4555 x, 1.000000
4555 y, -0.000000
4555 z, -0.000000
4556 x, 1.000000
4556 y, -0.000000
4556 z, -0.000000
4557 x, 1.000000
4557 y, -0.000000
4557 z, 0.000000
4558 x, 1.000000
4558 y, 0.000000
4558 z, 0.000000
4559 x, 1.000000
4559 y, -0.000000
4559 z, 0.000000
4560 x, 1.000000
4560 y, 0.000000
4560 z, -0.000000
4561 x, 1.000000
4561 y, 0.000000
4561 z, 0.000000
4562 x, 1.000000
4562 y, -0.000000
4562 z, 0.000000
4563 x, 1.000000
4563 y, -0.000000
4563 z, -0.000000
4564 x, 1.000000
4564 y, -0.000000
4564 z, -0.000000
4565 x, 1.000000
4565 y, -0.000000
4565 z, -0.000000
4566 x, 1.000000
4566 y, 0.000000
4566 z, -0.000000
4567 x, 1.000000
4567 y, 0.000000
4567 z, 0.000000
4568 x, 1.000000
4568 y, -0.000000
4568 z, -0.000000
4569 x, 1.000000
4569 y, -0.000000
4569 z, -0.000000
4570 x, 1.000000
4570 y, 0.000000
4570 z, 0.000000
4571 x, 1.000000
4571 y, 0.000000
4571 z, 0.000000
4572 x, 1.000000
4572 y, -0.000000
4572 z, -0.000000
4573 x, 1.000000
4573 y, -0.000000
4573 z, -0.000000
4574 x, 1.000000
4574 y, 0.000000
4574 z, 0.000000
4575 x, 1.000000
4575 y, 0.000000
4575 z, 0.000000
4576 x, 1.000000
4576 y, -0.000000
4576 z, 0.000000
4577 x, 1.000000
4577 y, 0.000000
4577 z, 0.000000
4578 x, 1.000000
4578 y, -0.000000
4578 z, 0.000000
4579 x, 1.000000
4579 y, 0.000000
4579 z, 0.000000
4580 x, 1.000000
4580 y, 0.000000
4580 z, 0.000000
4581 x, 1.000000
4581 y, 0.000000
4581 z, 0.000000
4582 x, 1.000000
4582 y, -0.000000
4582 z, 0.000000
4583 x, 1.000000
4583 y, -0.000000
4583 z, 0.000000
4584 x, 1.000000
4584 y, -0.000000
4584 z, -0.000000
4585 x, 1.000000
4585 y, -0.000000
4585 z, -0.000000
4586 x, 1.000000
4586 y, 0.000000
4586 z, 0.000000
4587 x, 1.000000
4587 y, 0.000000
4587 z, 0.000000
4588 x, 1.000000
4588 y, 0.000000
4588 z, 0.000000
4589 x, 0.000000
4589 y, 0.847754
4589 z, 0.530390
4590 x, -0.969545
4590 y, -0.163955
4590 z, -0.181937
4591 x, -1.000000
4591 y, 0.000000
4591 z, 0.000000
4592 x, -1.000000
4592 y, 0.000000
4592 z, 0.000000
4593 x, -1.000000
4593 y, 0.000000
4593 z, 0.000000
4594 x, -1.000000
4594 y, 0.000000
4594 z, 0.000000
4595 x, -1.000000
4595 y, 0.000000
4595 z, 0.000000
4596 x, -1.000000
4596 y, 0.000000
4596 z, 0.000000
4597 x, -1.000000
4597 y, 0.000000
4597 z, 0.000000
4598 x, -1.000000
