i/j , -75 , -74 , -73 , -72 , -71 , -70 , -69 , -68 , -67 , -66 , -65 , -64 , -63 , -62 , -61 , -60 , -59 , -58 , -57 , -56 , -55 , -54 , -53 , -52 , -51 , -50 , -49 , -48 , -47 , -46 , -45 , -44 , -43 , -42 , -41 , -40 , -39 , -38 , -37 , -36 , -35 , -34 , -33 , -32 , -31 , -30 , -29 , -28 , -27 , -26 , -25 , -24 , -23 , -22 , -21 , -20 , -19 , -18 , -17 , -16 , -15 , -14 , -13 , -12 , -11 , -10 , -9 , -8 , -7 , -6 , -5 , -4 , -3 , -2 , -1 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39 , 40 , 41 , 42 , 43 , 44 , 45 , 46 , 47 , 48 , 49 , 50 , 51 , 52 , 53 , 54 , 55 , 56 , 57 , 58 , 59 , 60 , 61 , 62 , 63 , 64 , 65 , 66 , 67 , 68 , 69 , 70 , 71 , 72 , 73 , 74 , 75 , 
40 , 456.229491 , 451.162922 , 446.096352 , 441.029782 , 435.963213 , 430.896643 , 425.830073 , 420.763504 , 415.696934 , 410.630365 , 405.563795 , 400.497225 , 395.430656 , 390.364086 , 385.297516 , 380.230947 , 375.164377 , 370.097807 , 365.031238 , 359.964668 , 354.898098 , 349.831529 , 344.764959 , 339.698389 , 334.631820 , 329.565250 , 324.498681 , 319.432111 , 314.365541 , 309.298972 , 304.232402 , 299.165832 , 294.099263 , 289.032693 , 283.966123 , 278.899554 , 273.832984 , 268.766414 , 263.699845 , 258.633275 , 253.566705 , 248.500136 , 243.433566 , 238.366997 , 233.300427 , 228.233857 , 223.167288 , 218.100718 , 213.034148 , 207.967579 , 202.901009 , 197.834439 , 192.767870 , 187.701300 , 182.634730 , 177.568161 , 172.501591 , 167.435021 , 162.368452 , 157.301882 , 152.235313 , 147.168743 , 142.102173 , 137.035604 , 131.969034 , 126.902464 , 121.835895 , 116.769325 , 111.702755 , 106.636186 , 101.569616 , 96.503046 , 91.436477 , 86.369907 , 81.303337 , 76.236768 , 71.170198 , 66.103629 , 61.037059 , 55.970489 , 50.903920 , 45.837350 , 40.770780 , 35.704211 , 30.637641 , 25.571071 , 20.504502 , 15.437932 , 10.371362 , 5.304793 , 0.238223 , -4.828347 , -9.894916 , -14.961486 , -20.028055 , -25.094625 , -30.161195 , -35.227764 , -40.294334 , -45.360904 , -50.427473 , -55.494043 , -60.560613 , -65.627182 , -70.693752 , -75.760322 , -80.826891 , -85.893461 , -90.960031 , -96.026600 , -101.093170 , -106.159739 , -111.226309 , -116.292879 , -121.359448 , -126.426018 , -131.492588 , -136.559157 , -141.625727 , -146.692297 , -151.758866 , -156.825436 , -161.892006 , -166.958575 , -172.025145 , -177.091715 , -182.158284 , -187.224854 , -192.291424 , -197.357993 , -202.424563 , -207.491132 , -212.557702 , -217.624272 , -222.690841 , -227.757411 , -232.823981 , -237.890550 , -242.957120 , -248.023690 , -253.090259 , -258.156829 , -263.223399 , -268.289968 , -273.356538 , -278.423108 , -283.489677 , -288.556247 , -293.622816 , -298.689386 , -303.755956 , 455.600077 , 
41 , 455.600077 , 450.533508 , 445.466938 , 440.400368 , 435.333799 , 430.267229 , 425.200659 , 420.134090 , 415.067520 , 410.000950 , 404.934381 , 399.867811 , 394.801242 , 389.734672 , 384.668102 , 379.601533 , 374.534963 , 369.468393 , 364.401824 , 359.335254 , 354.268684 , 349.202115 , 344.135545 , 339.068975 , 334.002406 , 328.935836 , 323.869266 , 318.802697 , 313.736127 , 308.669558 , 303.602988 , 298.536418 , 293.469849 , 288.403279 , 283.336709 , 278.270140 , 273.203570 , 268.137000 , 263.070431 , 258.003861 , 252.937291 , 247.870722 , 242.804152 , 237.737582 , 232.671013 , 227.604443 , 222.537874 , 217.471304 , 212.404734 , 207.338165 , 202.271595 , 197.205025 , 192.138456 , 187.071886 , 182.005316 , 176.938747 , 171.872177 , 166.805607 , 161.739038 , 156.672468 , 151.605898 , 146.539329 , 141.472759 , 136.406190 , 131.339620 , 126.273050 , 121.206481 , 116.139911 , 111.073341 , 106.006772 , 100.940202 , 95.873632 , 90.807063 , 85.740493 , 80.673923 , 75.607354 , 70.540784 , 65.474214 , 60.407645 , 55.341075 , 50.274505 , 45.207936 , 40.141366 , 35.074797 , 30.008227 , 24.941657 , 19.875088 , 14.808518 , 9.741948 , 4.675379 , -0.391191 , -5.457761 , -10.524330 , -15.590900 , -20.657470 , -25.724039 , -30.790609 , -35.857179 , -40.923748 , -45.990318 , -51.056887 , -56.123457 , -61.190027 , -66.256596 , -71.323166 , -76.389736 , -81.456305 , -86.522875 , -91.589445 , -96.656014 , -101.722584 , -106.789154 , -111.855723 , -116.922293 , -121.988863 , -127.055432 , -132.122002 , -137.188571 , -142.255141 , -147.321711 , -152.388280 , -157.454850 , -162.521420 , -167.587989 , -172.654559 , -177.721129 , -182.787698 , -187.854268 , -192.920838 , -197.987407 , -203.053977 , -208.120547 , -213.187116 , -218.253686 , -223.320255 , -228.386825 , -233.453395 , -238.519964 , -243.586534 , -248.653104 , -253.719673 , -258.786243 , -263.852813 , -268.919382 , -273.985952 , -279.052522 , -284.119091 , -289.185661 , -294.252231 , -299.318800 , -304.385370 , 454.970663 , 
42 , 454.970663 , 449.904094 , 444.837524 , 439.770954 , 434.704385 , 429.637815 , 424.571245 , 419.504676 , 414.438106 , 409.371536 , 404.304967 , 399.238397 , 394.171827 , 389.105258 , 384.038688 , 378.972119 , 373.905549 , 368.838979 , 363.772410 , 358.705840 , 353.639270 , 348.572701 , 343.506131 , 338.439561 , 333.372992 , 328.306422 , 323.239852 , 318.173283 , 313.106713 , 308.040143 , 302.973574 , 297.907004 , 292.840434 , 287.773865 , 282.707295 , 277.640726 , 272.574156 , 267.507586 , 262.441017 , 257.374447 , 252.307877 , 247.241308 , 242.174738 , 237.108168 , 232.041599 , 226.975029 , 221.908459 , 216.841890 , 211.775320 , 206.708750 , 201.642181 , 196.575611 , 191.509042 , 186.442472 , 181.375902 , 176.309333 , 171.242763 , 166.176193 , 161.109624 , 156.043054 , 150.976484 , 145.909915 , 140.843345 , 135.776775 , 130.710206 , 125.643636 , 120.577066 , 115.510497 , 110.443927 , 105.377358 , 100.310788 , 95.244218 , 90.177649 , 85.111079 , 80.044509 , 74.977940 , 69.911370 , 64.844800 , 59.778231 , 54.711661 , 49.645091 , 44.578522 , 39.511952 , 34.445382 , 29.378813 , 24.312243 , 19.245674 , 14.179104 , 9.112534 , 4.045965 , -1.020605 , -6.087175 , -11.153744 , -16.220314 , -21.286884 , -26.353453 , -31.420023 , -36.486593 , -41.553162 , -46.619732 , -51.686302 , -56.752871 , -61.819441 , -66.886010 , -71.952580 , -77.019150 , -82.085719 , -87.152289 , -92.218859 , -97.285428 , -102.351998 , -107.418568 , -112.485137 , -117.551707 , -122.618277 , -127.684846 , -132.751416 , -137.817986 , -142.884555 , -147.951125 , -153.017694 , -158.084264 , -163.150834 , -168.217403 , -173.283973 , -178.350543 , -183.417112 , -188.483682 , -193.550252 , -198.616821 , -203.683391 , -208.749961 , -213.816530 , -218.883100 , -223.949670 , -229.016239 , -234.082809 , -239.149378 , -244.215948 , -249.282518 , -254.349087 , -259.415657 , -264.482227 , -269.548796 , -274.615366 , -279.681936 , -284.748505 , -289.815075 , -294.881645 , -299.948214 , -305.014784 , 454.341249 , 
43 , 454.341249 , 449.274679 , 444.208110 , 439.141540 , 434.074971 , 429.008401 , 423.941831 , 418.875262 , 413.808692 , 408.742122 , 403.675553 , 398.608983 , 393.542413 , 388.475844 , 383.409274 , 378.342704 , 373.276135 , 368.209565 , 363.142995 , 358.076426 , 353.009856 , 347.943287 , 342.876717 , 337.810147 , 332.743578 , 327.677008 , 322.610438 , 317.543869 , 312.477299 , 307.410729 , 302.344160 , 297.277590 , 292.211020 , 287.144451 , 282.077881 , 277.011311 , 271.944742 , 266.878172 , 261.811603 , 256.745033 , 251.678463 , 246.611894 , 241.545324 , 236.478754 , 231.412185 , 226.345615 , 221.279045 , 216.212476 , 211.145906 , 206.079336 , 201.012767 , 195.946197 , 190.879627 , 185.813058 , 180.746488 , 175.679919 , 170.613349 , 165.546779 , 160.480210 , 155.413640 , 150.347070 , 145.280501 , 140.213931 , 135.147361 , 130.080792 , 125.014222 , 119.947652 , 114.881083 , 109.814513 , 104.747943 , 99.681374 , 94.614804 , 89.548235 , 84.481665 , 79.415095 , 74.348526 , 69.281956 , 64.215386 , 59.148817 , 54.082247 , 49.015677 , 43.949108 , 38.882538 , 33.815968 , 28.749399 , 23.682829 , 18.616259 , 13.549690 , 8.483120 , 3.416551 , -1.650019 , -6.716589 , -11.783158 , -16.849728 , -21.916298 , -26.982867 , -32.049437 , -37.116007 , -42.182576 , -47.249146 , -52.315716 , -57.382285 , -62.448855 , -67.515425 , -72.581994 , -77.648564 , -82.715133 , -87.781703 , -92.848273 , -97.914842 , -102.981412 , -108.047982 , -113.114551 , -118.181121 , -123.247691 , -128.314260 , -133.380830 , -138.447400 , -143.513969 , -148.580539 , -153.647109 , -158.713678 , -163.780248 , -168.846817 , -173.913387 , -178.979957 , -184.046526 , -189.113096 , -194.179666 , -199.246235 , -204.312805 , -209.379375 , -214.445944 , -219.512514 , -224.579084 , -229.645653 , -234.712223 , -239.778793 , -244.845362 , -249.911932 , -254.978501 , -260.045071 , -265.111641 , -270.178210 , -275.244780 , -280.311350 , -285.377919 , -290.444489 , -295.511059 , -300.577628 , -305.644198 , 453.711835 , 
44 , 453.711835 , 448.645265 , 443.578696 , 438.512126 , 433.445556 , 428.378987 , 423.312417 , 418.245848 , 413.179278 , 408.112708 , 403.046139 , 397.979569 , 392.912999 , 387.846430 , 382.779860 , 377.713290 , 372.646721 , 367.580151 , 362.513581 , 357.447012 , 352.380442 , 347.313872 , 342.247303 , 337.180733 , 332.114164 , 327.047594 , 321.981024 , 316.914455 , 311.847885 , 306.781315 , 301.714746 , 296.648176 , 291.581606 , 286.515037 , 281.448467 , 276.381897 , 271.315328 , 266.248758 , 261.182188 , 256.115619 , 251.049049 , 245.982480 , 240.915910 , 235.849340 , 230.782771 , 225.716201 , 220.649631 , 215.583062 , 210.516492 , 205.449922 , 200.383353 , 195.316783 , 190.250213 , 185.183644 , 180.117074 , 175.050504 , 169.983935 , 164.917365 , 159.850796 , 154.784226 , 149.717656 , 144.651087 , 139.584517 , 134.517947 , 129.451378 , 124.384808 , 119.318238 , 114.251669 , 109.185099 , 104.118529 , 99.051960 , 93.985390 , 88.918820 , 83.852251 , 78.785681 , 73.719112 , 68.652542 , 63.585972 , 58.519403 , 53.452833 , 48.386263 , 43.319694 , 38.253124 , 33.186554 , 28.119985 , 23.053415 , 17.986845 , 12.920276 , 7.853706 , 2.787136 , -2.279433 , -7.346003 , -12.412572 , -17.479142 , -22.545712 , -27.612281 , -32.678851 , -37.745421 , -42.811990 , -47.878560 , -52.945130 , -58.011699 , -63.078269 , -68.144839 , -73.211408 , -78.277978 , -83.344548 , -88.411117 , -93.477687 , -98.544256 , -103.610826 , -108.677396 , -113.743965 , -118.810535 , -123.877105 , -128.943674 , -134.010244 , -139.076814 , -144.143383 , -149.209953 , -154.276523 , -159.343092 , -164.409662 , -169.476232 , -174.542801 , -179.609371 , -184.675940 , -189.742510 , -194.809080 , -199.875649 , -204.942219 , -210.008789 , -215.075358 , -220.141928 , -225.208498 , -230.275067 , -235.341637 , -240.408207 , -245.474776 , -250.541346 , -255.607916 , -260.674485 , -265.741055 , -270.807625 , -275.874194 , -280.940764 , -286.007333 , -291.073903 , -296.140473 , -301.207042 , -306.273612 , 453.082421 , 
45 , 453.082421 , 448.015851 , 442.949282 , 437.882712 , 432.816142 , 427.749573 , 422.683003 , 417.616433 , 412.549864 , 407.483294 , 402.416725 , 397.350155 , 392.283585 , 387.217016 , 382.150446 , 377.083876 , 372.017307 , 366.950737 , 361.884167 , 356.817598 , 351.751028 , 346.684458 , 341.617889 , 336.551319 , 331.484749 , 326.418180 , 321.351610 , 316.285041 , 311.218471 , 306.151901 , 301.085332 , 296.018762 , 290.952192 , 285.885623 , 280.819053 , 275.752483 , 270.685914 , 265.619344 , 260.552774 , 255.486205 , 250.419635 , 245.353065 , 240.286496 , 235.219926 , 230.153357 , 225.086787 , 220.020217 , 214.953648 , 209.887078 , 204.820508 , 199.753939 , 194.687369 , 189.620799 , 184.554230 , 179.487660 , 174.421090 , 169.354521 , 164.287951 , 159.221381 , 154.154812 , 149.088242 , 144.021673 , 138.955103 , 133.888533 , 128.821964 , 123.755394 , 118.688824 , 113.622255 , 108.555685 , 103.489115 , 98.422546 , 93.355976 , 88.289406 , 83.222837 , 78.156267 , 73.089697 , 68.023128 , 62.956558 , 57.889989 , 52.823419 , 47.756849 , 42.690280 , 37.623710 , 32.557140 , 27.490571 , 22.424001 , 17.357431 , 12.290862 , 7.224292 , 2.157722 , -2.908847 , -7.975417 , -13.041987 , -18.108556 , -23.175126 , -28.241695 , -33.308265 , -38.374835 , -43.441404 , -48.507974 , -53.574544 , -58.641113 , -63.707683 , -68.774253 , -73.840822 , -78.907392 , -83.973962 , -89.040531 , -94.107101 , -99.173671 , -104.240240 , -109.306810 , -114.373380 , -119.439949 , -124.506519 , -129.573088 , -134.639658 , -139.706228 , -144.772797 , -149.839367 , -154.905937 , -159.972506 , -165.039076 , -170.105646 , -175.172215 , -180.238785 , -185.305355 , -190.371924 , -195.438494 , -200.505064 , -205.571633 , -210.638203 , -215.704772 , -220.771342 , -225.837912 , -230.904481 , -235.971051 , -241.037621 , -246.104190 , -251.170760 , -256.237330 , -261.303899 , -266.370469 , -271.437039 , -276.503608 , -281.570178 , -286.636748 , -291.703317 , -296.769887 , -301.836456 , -306.903026 , 452.453007 , 
46 , 452.453007 , 447.386437 , 442.319868 , 437.253298 , 432.186728 , 427.120159 , 422.053589 , 416.987019 , 411.920450 , 406.853880 , 401.787310 , 396.720741 , 391.654171 , 386.587602 , 381.521032 , 376.454462 , 371.387893 , 366.321323 , 361.254753 , 356.188184 , 351.121614 , 346.055044 , 340.988475 , 335.921905 , 330.855335 , 325.788766 , 320.722196 , 315.655626 , 310.589057 , 305.522487 , 300.455918 , 295.389348 , 290.322778 , 285.256209 , 280.189639 , 275.123069 , 270.056500 , 264.989930 , 259.923360 , 254.856791 , 249.790221 , 244.723651 , 239.657082 , 234.590512 , 229.523942 , 224.457373 , 219.390803 , 214.324234 , 209.257664 , 204.191094 , 199.124525 , 194.057955 , 188.991385 , 183.924816 , 178.858246 , 173.791676 , 168.725107 , 163.658537 , 158.591967 , 153.525398 , 148.458828 , 143.392258 , 138.325689 , 133.259119 , 128.192549 , 123.125980 , 118.059410 , 112.992841 , 107.926271 , 102.859701 , 97.793132 , 92.726562 , 87.659992 , 82.593423 , 77.526853 , 72.460283 , 67.393714 , 62.327144 , 57.260574 , 52.194005 , 47.127435 , 42.060865 , 36.994296 , 31.927726 , 26.861157 , 21.794587 , 16.728017 , 11.661448 , 6.594878 , 1.528308 , -3.538261 , -8.604831 , -13.671401 , -18.737970 , -23.804540 , -28.871110 , -33.937679 , -39.004249 , -44.070819 , -49.137388 , -54.203958 , -59.270527 , -64.337097 , -69.403667 , -74.470236 , -79.536806 , -84.603376 , -89.669945 , -94.736515 , -99.803085 , -104.869654 , -109.936224 , -115.002794 , -120.069363 , -125.135933 , -130.202503 , -135.269072 , -140.335642 , -145.402211 , -150.468781 , -155.535351 , -160.601920 , -165.668490 , -170.735060 , -175.801629 , -180.868199 , -185.934769 , -191.001338 , -196.067908 , -201.134478 , -206.201047 , -211.267617 , -216.334187 , -221.400756 , -226.467326 , -231.533895 , -236.600465 , -241.667035 , -246.733604 , -251.800174 , -256.866744 , -261.933313 , -266.999883 , -272.066453 , -277.133022 , -282.199592 , -287.266162 , -292.332731 , -297.399301 , -302.465871 , -307.532440 , 451.823593 , 
47 , 451.823593 , 446.757023 , 441.690454 , 436.623884 , 431.557314 , 426.490745 , 421.424175 , 416.357605 , 411.291036 , 406.224466 , 401.157896 , 396.091327 , 391.024757 , 385.958187 , 380.891618 , 375.825048 , 370.758478 , 365.691909 , 360.625339 , 355.558770 , 350.492200 , 345.425630 , 340.359061 , 335.292491 , 330.225921 , 325.159352 , 320.092782 , 315.026212 , 309.959643 , 304.893073 , 299.826503 , 294.759934 , 289.693364 , 284.626794 , 279.560225 , 274.493655 , 269.427086 , 264.360516 , 259.293946 , 254.227377 , 249.160807 , 244.094237 , 239.027668 , 233.961098 , 228.894528 , 223.827959 , 218.761389 , 213.694819 , 208.628250 , 203.561680 , 198.495110 , 193.428541 , 188.361971 , 183.295402 , 178.228832 , 173.162262 , 168.095693 , 163.029123 , 157.962553 , 152.895984 , 147.829414 , 142.762844 , 137.696275 , 132.629705 , 127.563135 , 122.496566 , 117.429996 , 112.363426 , 107.296857 , 102.230287 , 97.163718 , 92.097148 , 87.030578 , 81.964009 , 76.897439 , 71.830869 , 66.764300 , 61.697730 , 56.631160 , 51.564591 , 46.498021 , 41.431451 , 36.364882 , 31.298312 , 26.231742 , 21.165173 , 16.098603 , 11.032034 , 5.965464 , 0.898894 , -4.167675 , -9.234245 , -14.300815 , -19.367384 , -24.433954 , -29.500524 , -34.567093 , -39.633663 , -44.700233 , -49.766802 , -54.833372 , -59.899942 , -64.966511 , -70.033081 , -75.099650 , -80.166220 , -85.232790 , -90.299359 , -95.365929 , -100.432499 , -105.499068 , -110.565638 , -115.632208 , -120.698777 , -125.765347 , -130.831917 , -135.898486 , -140.965056 , -146.031626 , -151.098195 , -156.164765 , -161.231334 , -166.297904 , -171.364474 , -176.431043 , -181.497613 , -186.564183 , -191.630752 , -196.697322 , -201.763892 , -206.830461 , -211.897031 , -216.963601 , -222.030170 , -227.096740 , -232.163310 , -237.229879 , -242.296449 , -247.363018 , -252.429588 , -257.496158 , -262.562727 , -267.629297 , -272.695867 , -277.762436 , -282.829006 , -287.895576 , -292.962145 , -298.028715 , -303.095285 , -308.161854 , 451.194179 , 
48 , 451.194179 , 446.127609 , 441.061039 , 435.994470 , 430.927900 , 425.861331 , 420.794761 , 415.728191 , 410.661622 , 405.595052 , 400.528482 , 395.461913 , 390.395343 , 385.328773 , 380.262204 , 375.195634 , 370.129064 , 365.062495 , 359.995925 , 354.929355 , 349.862786 , 344.796216 , 339.729647 , 334.663077 , 329.596507 , 324.529938 , 319.463368 , 314.396798 , 309.330229 , 304.263659 , 299.197089 , 294.130520 , 289.063950 , 283.997380 , 278.930811 , 273.864241 , 268.797671 , 263.731102 , 258.664532 , 253.597963 , 248.531393 , 243.464823 , 238.398254 , 233.331684 , 228.265114 , 223.198545 , 218.131975 , 213.065405 , 207.998836 , 202.932266 , 197.865696 , 192.799127 , 187.732557 , 182.665987 , 177.599418 , 172.532848 , 167.466279 , 162.399709 , 157.333139 , 152.266570 , 147.200000 , 142.133430 , 137.066861 , 132.000291 , 126.933721 , 121.867152 , 116.800582 , 111.734012 , 106.667443 , 101.600873 , 96.534303 , 91.467734 , 86.401164 , 81.334595 , 76.268025 , 71.201455 , 66.134886 , 61.068316 , 56.001746 , 50.935177 , 45.868607 , 40.802037 , 35.735468 , 30.668898 , 25.602328 , 20.535759 , 15.469189 , 10.402619 , 5.336050 , 0.269480 , -4.797089 , -9.863659 , -14.930229 , -19.996798 , -25.063368 , -30.129938 , -35.196507 , -40.263077 , -45.329647 , -50.396216 , -55.462786 , -60.529356 , -65.595925 , -70.662495 , -75.729065 , -80.795634 , -85.862204 , -90.928773 , -95.995343 , -101.061913 , -106.128482 , -111.195052 , -116.261622 , -121.328191 , -126.394761 , -131.461331 , -136.527900 , -141.594470 , -146.661040 , -151.727609 , -156.794179 , -161.860749 , -166.927318 , -171.993888 , -177.060457 , -182.127027 , -187.193597 , -192.260166 , -197.326736 , -202.393306 , -207.459875 , -212.526445 , -217.593015 , -222.659584 , -227.726154 , -232.792724 , -237.859293 , -242.925863 , -247.992433 , -253.059002 , -258.125572 , -263.192141 , -268.258711 , -273.325281 , -278.391850 , -283.458420 , -288.524990 , -293.591559 , -298.658129 , -303.724699 , -308.791268 , 450.564765 , 
49 , 450.564765 , 445.498195 , 440.431625 , 435.365056 , 430.298486 , 425.231916 , 420.165347 , 415.098777 , 410.032208 , 404.965638 , 399.899068 , 394.832499 , 389.765929 , 384.699359 , 379.632790 , 374.566220 , 369.499650 , 364.433081 , 359.366511 , 354.299941 , 349.233372 , 344.166802 , 339.100232 , 334.033663 , 328.967093 , 323.900524 , 318.833954 , 313.767384 , 308.700815 , 303.634245 , 298.567675 , 293.501106 , 288.434536 , 283.367966 , 278.301397 , 273.234827 , 268.168257 , 263.101688 , 258.035118 , 252.968548 , 247.901979 , 242.835409 , 237.768840 , 232.702270 , 227.635700 , 222.569131 , 217.502561 , 212.435991 , 207.369422 , 202.302852 , 197.236282 , 192.169713 , 187.103143 , 182.036573 , 176.970004 , 171.903434 , 166.836864 , 161.770295 , 156.703725 , 151.637156 , 146.570586 , 141.504016 , 136.437447 , 131.370877 , 126.304307 , 121.237738 , 116.171168 , 111.104598 , 106.038029 , 100.971459 , 95.904889 , 90.838320 , 85.771750 , 80.705180 , 75.638611 , 70.572041 , 65.505472 , 60.438902 , 55.372332 , 50.305763 , 45.239193 , 40.172623 , 35.106054 , 30.039484 , 24.972914 , 19.906345 , 14.839775 , 9.773205 , 4.706636 , -0.359934 , -5.426504 , -10.493073 , -15.559643 , -20.626212 , -25.692782 , -30.759352 , -35.825921 , -40.892491 , -45.959061 , -51.025630 , -56.092200 , -61.158770 , -66.225339 , -71.291909 , -76.358479 , -81.425048 , -86.491618 , -91.558188 , -96.624757 , -101.691327 , -106.757896 , -111.824466 , -116.891036 , -121.957605 , -127.024175 , -132.090745 , -137.157314 , -142.223884 , -147.290454 , -152.357023 , -157.423593 , -162.490163 , -167.556732 , -172.623302 , -177.689872 , -182.756441 , -187.823011 , -192.889581 , -197.956150 , -203.022720 , -208.089289 , -213.155859 , -218.222429 , -223.288998 , -228.355568 , -233.422138 , -238.488707 , -243.555277 , -248.621847 , -253.688416 , -258.754986 , -263.821556 , -268.888125 , -273.954695 , -279.021265 , -284.087834 , -289.154404 , -294.220973 , -299.287543 , -304.354113 , -309.420682 , 449.935351 , 
50 , 449.935351 , 444.868781 , 439.802211 , 434.735642 , 429.669072 , 424.602502 , 419.535933 , 414.469363 , 409.402793 , 404.336224 , 399.269654 , 394.203085 , 389.136515 , 384.069945 , 379.003376 , 373.936806 , 368.870236 , 363.803667 , 358.737097 , 353.670527 , 348.603958 , 343.537388 , 338.470818 , 333.404249 , 328.337679 , 323.271109 , 318.204540 , 313.137970 , 308.071401 , 303.004831 , 297.938261 , 292.871692 , 287.805122 , 282.738552 , 277.671983 , 272.605413 , 267.538843 , 262.472274 , 257.405704 , 252.339134 , 247.272565 , 242.205995 , 237.139425 , 232.072856 , 227.006286 , 221.939717 , 216.873147 , 211.806577 , 206.740008 , 201.673438 , 196.606868 , 191.540299 , 186.473729 , 181.407159 , 176.340590 , 171.274020 , 166.207450 , 161.140881 , 156.074311 , 151.007741 , 145.941172 , 140.874602 , 135.808033 , 130.741463 , 125.674893 , 120.608324 , 115.541754 , 110.475184 , 105.408615 , 100.342045 , 95.275475 , 90.208906 , 85.142336 , 80.075766 , 75.009197 , 69.942627 , 64.876057 , 59.809488 , 54.742918 , 49.676349 , 44.609779 , 39.543209 , 34.476640 , 29.410070 , 24.343500 , 19.276931 , 14.210361 , 9.143791 , 4.077222 , -0.989348 , -6.055918 , -11.122487 , -16.189057 , -21.255627 , -26.322196 , -31.388766 , -36.455336 , -41.521905 , -46.588475 , -51.655044 , -56.721614 , -61.788184 , -66.854753 , -71.921323 , -76.987893 , -82.054462 , -87.121032 , -92.187602 , -97.254171 , -102.320741 , -107.387311 , -112.453880 , -117.520450 , -122.587020 , -127.653589 , -132.720159 , -137.786728 , -142.853298 , -147.919868 , -152.986437 , -158.053007 , -163.119577 , -168.186146 , -173.252716 , -178.319286 , -183.385855 , -188.452425 , -193.518995 , -198.585564 , -203.652134 , -208.718704 , -213.785273 , -218.851843 , -223.918412 , -228.984982 , -234.051552 , -239.118121 , -244.184691 , -249.251261 , -254.317830 , -259.384400 , -264.450970 , -269.517539 , -274.584109 , -279.650679 , -284.717248 , -289.783818 , -294.850388 , -299.916957 , -304.983527 , -310.050096 , 449.305937 , 
51 , 449.305937 , 444.239367 , 439.172797 , 434.106228 , 429.039658 , 423.973088 , 418.906519 , 413.839949 , 408.773379 , 403.706810 , 398.640240 , 393.573670 , 388.507101 , 383.440531 , 378.373962 , 373.307392 , 368.240822 , 363.174253 , 358.107683 , 353.041113 , 347.974544 , 342.907974 , 337.841404 , 332.774835 , 327.708265 , 322.641695 , 317.575126 , 312.508556 , 307.441986 , 302.375417 , 297.308847 , 292.242278 , 287.175708 , 282.109138 , 277.042569 , 271.975999 , 266.909429 , 261.842860 , 256.776290 , 251.709720 , 246.643151 , 241.576581 , 236.510011 , 231.443442 , 226.376872 , 221.310302 , 216.243733 , 211.177163 , 206.110593 , 201.044024 , 195.977454 , 190.910885 , 185.844315 , 180.777745 , 175.711176 , 170.644606 , 165.578036 , 160.511467 , 155.444897 , 150.378327 , 145.311758 , 140.245188 , 135.178618 , 130.112049 , 125.045479 , 119.978909 , 114.912340 , 109.845770 , 104.779201 , 99.712631 , 94.646061 , 89.579492 , 84.512922 , 79.446352 , 74.379783 , 69.313213 , 64.246643 , 59.180074 , 54.113504 , 49.046934 , 43.980365 , 38.913795 , 33.847225 , 28.780656 , 23.714086 , 18.647517 , 13.580947 , 8.514377 , 3.447808 , -1.618762 , -6.685332 , -11.751901 , -16.818471 , -21.885041 , -26.951610 , -32.018180 , -37.084750 , -42.151319 , -47.217889 , -52.284459 , -57.351028 , -62.417598 , -67.484167 , -72.550737 , -77.617307 , -82.683876 , -87.750446 , -92.817016 , -97.883585 , -102.950155 , -108.016725 , -113.083294 , -118.149864 , -123.216434 , -128.283003 , -133.349573 , -138.416143 , -143.482712 , -148.549282 , -153.615851 , -158.682421 , -163.748991 , -168.815560 , -173.882130 , -178.948700 , -184.015269 , -189.081839 , -194.148409 , -199.214978 , -204.281548 , -209.348118 , -214.414687 , -219.481257 , -224.547827 , -229.614396 , -234.680966 , -239.747535 , -244.814105 , -249.880675 , -254.947244 , -260.013814 , -265.080384 , -270.146953 , -275.213523 , -280.280093 , -285.346662 , -290.413232 , -295.479802 , -300.546371 , -305.612941 , -310.679511 , 448.676522 , 
